Text,Generated Summary,ROUGE-1 Precision,ROUGE-1 Recall,ROUGE-1 F1,ROUGE-2 Precision,ROUGE-2 Recall,ROUGE-2 F1,ROUGE-L Precision,ROUGE-L Recall,ROUGE-L F1
got baby back rib strip jerky smoker wow seasoning really added lot flavor surprising fact knew added much seasoning didnt turn powering would recommend anyone cooking kind meat jerky great rib outstanding including shipping lb awesome deal,Summary: great seasoning,0.3333333333333333,0.5,0.39999999520000007,0.0,0.0,0.0,0.3333333333333333,0.5,0.39999999520000007
try every asian salad dressing findbr favorite one salad delicate tastebr favorite newman low fat sesame gingerbr ginger newman give stronger flavor greatbr marinade sprinkle rice vege dish,Summary: great salad dressing,0.5,0.5,0.4999999950000001,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.5,0.5,0.4999999950000001
wow soooo good easily become favorite dressing typically make dressing however use one treatbr br given gift absolutely love perfect balance sweet oily bitter granted need good shaking since oil based absolutely love sad running eat salad like every day want dressing unique never somebody didnt love,Summary: love,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bought liter size bottle dressing amazon assuming since name nutritional fact identical dressing definitely sweet taste wife agrees otherwise good use tossed salad,"dressing
Summary: delicious",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coffee bean seem fresh oil ever tasted much better fresher order,Summary: best coffee ever,0.25,0.5,0.33333332888888895,0.0,0.0,0.0,0.25,0.5,0.33333332888888895
coffee company delivers great coffee taste like coffee deep robust taste jeremiah always make glad purchase thanks,Summary: great coffee,0.6666666666666666,0.5,0.5714285665306124,0.5,0.3333333333333333,0.39999999520000007,0.6666666666666666,0.5,0.5714285665306124
cute product use place sprinkle bright color candy coating look great chocolate center keep overly sweetbr br however price roughly double pay michael marshall stock stuff like plus get product oz bag amazon httpwwwamazoncomckproductsrainbowcandycoateddpblaorefsrieutfshomegardenqidsr come prime shipping,Summary: great product,0.3333333333333333,0.2,0.24999999531250006,0.0,0.0,0.0,0.3333333333333333,0.2,0.24999999531250006
tossed trying texture taste far expectation seemed kind mushy pasty pricy boot,"y
Summary: mushy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
actually gave local baker daughter cupcake looked great showed perfectly white chocolate icing great shape,Summary: great icing,0.3333333333333333,0.5,0.39999999520000007,0.0,0.0,0.0,0.3333333333333333,0.5,0.39999999520000007
first time ive used coconut oil manila coco factory pleased taste smell overall incredible quality buy recommend family friend glad tried using coconut oil several year changed life health oil rank high book also liked ordering product amazon make fast easy painless thank product site amazon,Summary: great coconut oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
claim product unadulterated would make think oh sweet going best nobody el coconut oil say unadulterated checked website dont know want go cold pressed oil theyre cold pressed mean theyve processed major machinery subjected high heat anything go usually kill good mineral vitamin site post information extraction process today statesbr br manila coco oil extraction method proprietary stateoftheart mechanical expeller manila virginflo thermostable hold lowest moisture possible avoid rancidity keep shelf life consistent year normal condition oil st nd stage pressinduced without chemical solvent bleaching deodorizing hydrogenation fermentation enzyme keep natural light sweet coconut aroma taste method sustains unique character even subjected high degree celsius heat temperaturesbr br mechanical expeller form extraction also say sustains unique character blah blah blah subjected high heat temperature therefore personal opinion unadulterated information product amazon make sound steering clear productsbr br im sorry review offends youre going pay good money something know would use different brand sticking one looking larger quantity looked product however sticking nutiva coconut oil cold pressed soon coconut cut open information direct websitebr br make nutivas virgin coconut oil special much magic lie way oil processed within several hour coconut chopped meat coldpressed unlike variety coconut oil left hour pressing nutivas approach preserve much oil natural color flavor aroma giving best result usebr br dont care processed still going much healthier average grocery store found vegetable canola oil want read scary thing look dark information processed yuck talk horrifyingbr br thank timebr amybr br p used one organic kind fruitcake think youre special anybody else people learned much past year half dealing son allergy intollerances there oh expensive making feel special afford there way urge everybody talk people organic food way life healthier way life deserve live healthier live healthier even though cost long term youre saving money healthier mean le doctor visit le expensive nasty harmful medication etc,Summary: nutiva coconut oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ordered white christmas christmas eve christmas morning blend last year holiday fell love christmas eve smoothest bunch wonderful flavor use iced tea year round honestly say never got tea much tried stash tea sent licorice lemon flavor father called ask id gotten neighbor wanted get wife tried addicted visit stashtea website lot tea related bit bauble make perfect hostess gift holiday along plate cooky,Summary: best tea ever,0.75,1.0,0.8571428522448981,0.6666666666666666,1.0,0.7999999952000001,0.75,1.0,0.8571428522448981
favorite tea drink yearround never get tired like others good time day strong still nicely flavorful good balance mintyspicyherbaly,Summary: best tea ever,0.25,0.5,0.33333332888888895,0.0,0.0,0.0,0.25,0.5,0.33333332888888895
christmas eve tea actually contain tea christmas eve although frazzled releave stress christmas eve good time know anyone doesnt like often given gift especially nice winter mint tea little brisk produce level cozy comfort christmas eve soothing combination spice mint almost comforting cup warm milk without calorie,Summary: christmas eve tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
riba food based houston texas make awesome black bean dip pretty much natural without lard regular refried bean dip sure dallas tx hard find maybe riba many good flavor make traditional layer dip instead refried bean thinking creating breakfast quesadilla verde sauce try spicy good,Summary: yum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
expecting receive starburst received half skittle want need needed starburst next time go store,Summary: starburst starburst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goodbr br walker shortbread cooky favorite love bought highlander set cooky came individually wrapped two cooky end five star reviewbr br badbr br unfortunately amazon shipped box size container came walker cookie company ups shipment cooky reduced crumb contacted amazon problem without ever receiving response since bought shipped sold amazon wont purchasing cooky amazon,Summary: great cooky,0.3333333333333333,0.25,0.2857142808163266,0.0,0.0,0.0,0.3333333333333333,0.25,0.2857142808163266
hrefhttpwwwamazoncomgpproductbgcvlxgwalkers shortbread highlander shortbread portion pack ounce unit pack abr family love great snack carry car wonderful surprise lunchbag flavor rich purei forgot wonderful shortbread cooky price nice tooas well amazoncom love place,Summary: great snack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
walker highlander favorite purchased cookie great find prepackaged biscuit keep fresh longer limit snacking,Summary: great cookie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
like shortbread really like walker always make best shortbreadbr hrefhttpwwwamazoncomgpproductbgcvlxgwalkers shortbread highlander shortbread portion pack ounce unit pack,br hrefhttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit packbr hrefhttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit packbr hrefhttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit packbr br hrefhttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit packbr br hrefhttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit packbr br br hrefhttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit packbr br br hrefhttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit packbr br br hrefhttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit packbr br br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit packbr br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvlxgwalkers shortbread portion pack ounce unit pack br srchttpwwwamazoncomgpproductbgcvl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
